Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
0.020000,11.738984,21.697822,9.244859,-10.061500,2.078961,-9.906423,2.756846,
0.020000,11.926790,21.623488,9.446842,-10.099117,1.880834,-9.906355,2.772760,
0.020000,12.116427,21.552024,9.649497,-10.132771,1.682710,-9.906186,2.789832,
0.020000,12.307855,21.483718,9.852746,-10.162463,1.484592,-9.905912,2.808056,
0.020000,12.501020,21.418858,10.056510,-10.188192,1.286482,-9.905515,2.827419,
0.020000,12.695855,21.357729,10.260709,-10.209960,1.088382,-9.904981,2.847899,
0.020000,12.892274,21.300610,10.465265,-10.227766,0.890296,-9.904309,2.869463,
0.020000,13.090173,21.247771,10.670097,-10.241611,0.692226,-9.903494,2.892068,
0.020000,13.289433,21.199472,10.875127,-10.251494,0.494175,-9.902557,2.915657,
0.020000,13.489912,21.155953,11.080275,-10.257417,0.296144,-9.901515,2.940163,
0.020000,13.691425,21.117444,11.285434,-10.257960,0.027161,-13.449184,2.965503,
0.020000,13.893766,21.084144,11.490497,-10.253124,-0.241799,-13.448003,2.991583,
0.020000,14.096741,21.056223,11.695383,-10.244329,-0.439762,-9.898126,3.018299,
0.020000,14.300142,21.033816,11.900015,-10.231575,-0.637705,-9.897159,3.045540,
0.020000,14.503748,21.017029,12.104312,-10.214862,-0.835632,-9.896358,3.073188,
0.020000,14.707330,21.005931,12.308196,-10.194191,-1.033548,-9.895771,3.101120,
0.020000,14.910650,21.000553,12.511587,-10.169562,-1.231456,-9.895432,3.129211,
0.020000,15.113400,21.001108,12.714338,-10.137539,-1.601165,-18.485459,3.161114,
0.020000,15.315428,21.008544,12.916503,-10.108261,-1.463902,6.863164,3.195553,
0.020000,15.516358,21.022804,13.117939,-10.071775,-1.824288,-18.019275,3.229210,
0.020000,15.715900,21.043637,13.318565,-10.031334,-2.022071,-9.889177,3.261862,
0.020000,15.913792,21.070735,13.518304,-9.986935,-2.219916,-9.892240,3.293308,
0.020000,16.109803,21.103748,13.717076,-9.938579,-2.417829,-9.895627,3.323376,
0.020000,16.303736,21.142289,13.914801,-9.886263,-2.615809,-9.899037,3.351921,
0.020000,16.495428,21.185942,14.111401,-9.829985,-2.813854,-9.902234,3.378826,
0.020000,16.684751,21.234276,14.306796,-9.769746,-3.011954,-9.905022,3.404008,
0.020000,16.871607,21.286846,14.500907,-9.705544,-3.210101,-9.907307,3.427408,
0.020000,17.055930,21.343208,14.693654,-9.637379,-3.408281,-9.909039,3.448992,
0.020000,17.237679,21.402917,14.884959,-9.565249,-3.606486,-9.910238,3.468748,
0.020000,17.416833,21.465538,15.074742,-9.489155,-3.804705,-9.910959,3.486683,
0.020000,17.593392,21.530647,15.262924,-9.409096,-4.002931,-9.911276,3.502816,
0.020000,17.767371,21.597835,15.449426,-9.325073,-4.201156,-9.911274,3.517179,
0.020000,17.938794,21.666708,15.634167,-9.237086,-4.399377,-9.911031,3.529813,
0.020000,18.107695,21.736892,15.817070,-9.145134,-4.597589,-9.910620,3.540764,
0.020000,18.274113,21.808030,15.998054,-9.049218,-4.795791,-9.910101,3.550082,
0.020000,18.438088,21.879783,16.177041,-8.949338,-4.993982,-9.909518,3.557823,
0.020000,18.599661,21.951833,16.353951,-8.845495,-5.192160,-9.908909,3.564040,
0.020000,18.758873,22.023877,16.528705,-8.737689,-5.390326,-9.908299,3.568791,
0.020000,18.915760,22.095635,16.701223,-8.625919,-5.588480,-9.907702,3.572131,
0.020000,19.070352,22.166842,16.871427,-8.510187,-5.786622,-9.907130,3.574116,
0.020000,19.222677,22.237250,17.039237,-8.390492,-5.984754,-9.906588,3.574802,
0.020000,19.372753,22.306629,17.204573,-8.266834,-6.182876,-9.906078,3.574245,
0.020000,19.520590,22.374767,17.367358,-8.139214,-6.380988,-9.905600,3.572499,
0.020000,19.666193,22.441467,17.527510,-8.007632,-6.579091,-9.905152,3.569622,
0.020000,19.809554,22.506548,17.684952,-7.872089,-6.777185,-9.904733,3.565667,
0.020000,19.950685,22.569857,17.839632,-7.734003,-6.904291,-6.355287,3.560690,
0.020000,20.089623,22.631273,17.991539,-7.595356,-6.932359,-1.403389,3.554745,
0.020000,20.226408,22.690693,18.140673,-7.456708,-6.932371,-0.000591,3.547884,
0.020000,20.361072,22.748027,18.287035,-7.318061,-6.932377,-0.000330,3.540159,
0.020000,20.493638,22.803198,18.430623,-7.179413,-6.932379,-0.000096,3.531621,
0.020000,20.624122,22.856142,18.571438,-7.040766,-6.932377,0.000112,3.522321,
0.020000,20.752531,22.906806,18.709481,-6.902118,-6.932371,0.000299,3.512310,
0.020000,20.878867,22.955147,18.844750,-6.763471,-6.932362,0.000464,3.501641,
0.020000,21.003096,23.001129,18.977216,-6.623278,-7.009655,-3.864653,3.491910,
0.020000,21.123874,23.048439,19.106929,-6.485680,-6.879916,6.486945,3.536419,
0.020000,21.240147,23.099387,19.233874,-6.347249,-6.921550,-2.081721,3.571336,
0.020000,21.352305,23.152678,19.358049,-6.208746,-6.925103,-0.177641,3.597753,
0.020000,21.460755,23.207244,19.479453,-6.070193,-6.927684,-0.129055,3.616643,
0.020000,21.565891,23.262199,19.598085,-5.931602,-6.929519,-0.091739,3.628822,
0.020000,21.668076,23.316804,19.713945,-5.792986,-6.930819,-0.064986,3.634950,
0.020000,21.767637,23.370434,19.827032,-5.654351,-6.931749,-0.046517,3.635550,
0.020000,21.864861,23.422557,19.937346,-5.515702,-6.932429,-0.034011,3.631022,
0.020000,21.959991,23.472709,20.044887,-5.377044,-6.932941,-0.025586,3.621676,
0.020000,22.053231,23.520486,20.149654,-5.238377,-6.933337,-0.019811,3.607745,
0.020000,22.144741,23.565527,20.251648,-5.099704,-6.933650,-0.015633,3.589415,
0.020000,22.234640,23.607514,20.350869,-4.961026,-6.933895,-0.012244,3.566842,
0.020000,22.323004,23.646163,20.447316,-4.822344,-6.934075,-0.009024,3.540177,
0.020000,22.409867,23.681229,20.540989,-4.683661,-6.934185,-0.005489,3.509589,
0.020000,22.495217,23.712503,20.631888,-4.544977,-6.934211,-0.001313,3.475286,
0.020000,22.579001,23.739822,20.720014,-4.406294,-6.934138,0.003661,3.437538,
0.020000,22.661126,23.763071,20.805367,-4.267615,-6.933952,0.009306,3.396693,
0.020000,22.741461,23.782192,20.887945,-4.128942,-6.933648,0.015217,3.353188,
0.020000,22.819844,23.797191,20.967751,-3.990277,-6.933234,0.020686,3.307550,
0.020000,22.896094,23.808140,21.044783,-3.851622,-6.932737,0.024846,3.260382,
0.020000,22.970019,23.815181,21.119043,-3.712978,-6.932199,0.026886,3.212342,
0.020000,23.041428,23.818524,21.190530,-3.574345,-6.931673,0.026318,3.164105,
0.020000,23.110142,23.818436,21.259244,-3.435721,-6.931209,0.023180,3.116331,
0.020000,23.176007,23.815235,21.325186,-3.297104,-6.930849,0.018038,3.069619,
0.020000,23.238895,23.809273,21.388356,-3.158492,-6.930612,0.011833,3.024488,
0.020000,23.298712,23.800923,21.448754,-3.019882,-6.930501,0.005572,2.981355,
0.020000,23.355400,23.790567,21.506379,-2.881272,-6.930499,0.000074,2.940526,
0.020000,23.408927,23.778582,21.561232,-2.742660,-6.930582,-0.004148,2.902206,
0.020000,23.459294,23.765329,21.613313,-2.604045,-6.930722,-0.006994,2.866506,
0.020000,23.506520,23.751149,21.662622,-2.465428,-6.930892,-0.008519,2.833463,
0.020000,23.550670,23.736351,21.709186,-2.328226,-6.860100,3.539614,2.803035,
0.020000,23.591859,23.721196,21.753075,-2.194420,-6.690277,8.491129,2.775116,
0.020000,23.630215,23.705906,21.794366,-2.064572,-6.492386,9.894588,2.749567,
0.020000,23.665871,23.690673,21.833140,-1.938683,-6.294470,9.895801,2.726239,
0.020000,23.698958,23.675657,21.869475,-1.816752,-6.096529,9.897023,2.704978,
0.020000,23.729606,23.660992,21.903451,-1.698781,-5.898567,9.898090,2.685632,
0.020000,23.757939,23.646785,21.935146,-1.584769,-5.700586,9.899066,2.668054,
0.020000,23.784079,23.633124,21.964640,-1.474717,-5.502589,9.899839,2.652106,
0.020000,23.808143,23.620080,21.992013,-1.368626,-5.304579,9.900519,2.637657,
0.020000,23.830244,23.607703,22.017343,-1.266495,-5.106558,9.901059,2.624587,
0.020000,23.850487,23.596034,22.040709,-1.168324,-4.908528,9.901508,2.612785,
0.020000,23.868977,23.585097,22.062191,-1.074114,-4.710491,9.901824,2.602148,
0.020000,23.885812,23.574908,22.081869,-0.983865,-4.512448,9.902155,2.592583,
0.020000,23.901085,23.565475,22.099820,-0.897577,-4.314401,9.902352,2.584003,
0.020000,23.914887,23.556794,22.116125,-0.815250,-4.116351,9.902513,2.576332,
0.020000,23.927305,23.548857,22.130863,-0.736884,-3.918297,9.902684,2.569495,
0.020000,23.938423,23.541650,22.144113,-0.662480,-3.720241,9.902781,2.563427,
